city_name,date,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
Amsterdam,2020-04-07,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,6.0,74.0,11.0,19.4,21.0,47.0,,1029.8,0.3,13.3,6.3,3.3
Amsterdam,2020-04-08,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.5,8.5,70.0,11.4,22.3,30.0,67.0,,1025.0,0.9,13.8,4.7,2.3
Amsterdam,2020-04-09,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.1,7.0,75.0,8.6,28.4,31.0,71.0,,1025.9,0.4,12.5,6.0,3.0
Amsterdam,2020-04-10,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.7,3.5,69.5,5.3,22.9,15.0,26.0,,1027.1,0.3,10.9,9.5,4.5
Amsterdam,2020-04-11,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.9,2.0,54.1,6.7,21.9,16.0,30.0,,1024.4,0.4,13.3,6.1,2.6
Amsterdam,2020-04-12,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,4.1,6.5,60.6,17.4,18.0,29.0,75.0,,1015.1,1.0,14.0,6.1,3.0
Amsterdam,2020-04-13,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.6,-1.5,61.0,2.1,30.3,18.0,32.0,,1024.3,0.4,8.1,17.0,7.5
Amsterdam,2020-04-14,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.6,0.0,66.5,4.4,31.4,13.0,24.0,,1027.7,0.2,6.6,7.8,3.3
Amsterdam,2020-04-15,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.2,1.5,70.8,15.3,22.1,21.0,49.0,,1024.5,0.8,9.6,5.7,2.0
Amsterdam,2020-04-16,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,5.5,72.5,8.4,25.3,27.0,61.0,,1017.4,0.7,11.7,9.0,4.5
Amsterdam,2020-04-17,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.4,4.0,72.5,3.6,27.7,15.0,25.0,,1018.5,0.3,9.7,14.8,6.6
Amsterdam,2020-04-18,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.1,6.5,75.0,5.7,23.0,20.0,44.0,,1016.8,0.3,11.8,9.0,4.2
Amsterdam,2020-04-19,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.7,1.0,56.3,3.2,27.0,12.0,23.0,,1019.3,0.3,11.6,13.0,6.6
Amsterdam,2020-04-20,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.5,-0.5,48.0,3.8,28.8,15.0,23.0,,1020.5,0.4,13.0,16.8,8.3
Amsterdam,2020-04-21,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.5,2.0,48.4,4.0,31.4,23.0,29.0,,1019.0,0.4,13.8,17.0,7.8
Amsterdam,2020-04-22,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.7,2.5,50.4,4.8,32.1,25.0,38.0,,1020.0,0.6,14.5,11.2,5.0
Amsterdam,2020-04-23,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.9,4.5,55.7,7.7,31.5,24.0,49.0,,1019.5,0.8,15.0,5.8,2.0
Amsterdam,2020-04-24,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.7,6.5,73.5,7.1,29.7,23.0,47.0,,1014.2,0.5,12.5,7.5,3.0
Amsterdam,2020-04-25,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.4,3.0,68.2,3.7,33.3,12.0,23.0,,1014.4,0.6,9.3,7.0,2.5
Amsterdam,2020-04-26,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.1,4.5,72.0,7.8,28.1,16.0,40.0,,1012.3,0.3,10.4,4.0,1.5
Amsterdam,2020-04-27,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.4,6.0,76.0,11.5,26.4,24.0,64.0,,1007.2,0.5,12.3,8.4,3.0
Amsterdam,2020-04-28,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.7,7.0,89.0,5.7,25.6,11.0,31.0,,1004.8,0.2,9.4,9.0,3.6
Amsterdam,2020-04-29,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.9,8.0,91.0,7.0,22.3,11.0,38.0,,1002.9,0.2,10.3,7.0,3.0
Amsterdam,2020-04-30,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.8,7.0,84.0,6.5,26.6,10.0,21.0,,997.6,0.3,10.0,12.5,5.5
Amsterdam,2020-05-01,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.8,7.0,87.0,6.0,27.2,11.0,24.0,,997.3,0.3,9.5,12.9,5.2
Amsterdam,2020-05-02,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.7,7.0,82.0,4.7,28.7,12.0,28.0,,1007.0,0.2,10.5,9.2,4.0
Amsterdam,2020-05-03,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.9,7.5,82.5,7.6,26.5,13.0,35.0,,1016.5,0.3,11.6,3.7,2.0
Amsterdam,2020-05-04,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.5,6.0,75.2,3.8,29.8,11.0,29.0,,1019.5,0.2,10.5,10.0,4.2
Amsterdam,2020-05-05,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.2,2.5,67.0,2.8,32.1,10.0,18.0,,1022.4,0.2,10.0,10.3,4.0
Amsterdam,2020-05-06,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.6,4.0,66.5,5.3,29.8,12.0,23.0,,1025.5,0.3,11.1,7.0,2.3
Amsterdam,2020-05-07,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.9,5.0,70.2,10.0,29.0,18.0,47.0,,1024.0,0.4,12.7,4.0,1.5
Amsterdam,2020-05-08,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,4.3,7.5,59.0,15.5,35.4,27.0,68.0,,1018.2,0.7,16.4,5.0,1.8
Amsterdam,2020-05-09,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.2,8.5,63.0,7.3,36.9,24.0,62.0,,1013.6,0.4,18.2,7.0,2.8
Amsterdam,2020-05-10,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.6,9.5,75.5,4.0,30.0,21.0,55.0,,1007.3,0.4,13.7,13.2,5.6
Amsterdam,2020-05-11,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.2,-1.0,56.2,2.5,25.9,14.0,18.0,,1015.0,0.3,8.1,17.0,7.2
Amsterdam,2020-05-12,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.3,2.5,67.0,5.6,28.0,11.0,19.0,,1019.0,0.2,9.0,7.5,3.0
Amsterdam,2020-05-13,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.6,1.0,70.6,5.9,25.7,10.0,16.0,,1014.2,0.2,8.0,9.7,4.0
Amsterdam,2020-05-14,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.6,0.0,62.0,5.2,23.2,9.0,16.0,,1021.0,0.2,8.6,7.7,3.5
Amsterdam,2020-05-15,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.8,4.0,65.0,8.0,26.9,9.0,18.0,,1022.3,0.2,11.0,5.2,2.2
Amsterdam,2020-05-16,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.9,5.5,73.0,7.7,27.1,11.0,25.0,,1022.0,0.3,12.0,8.2,3.2
Amsterdam,2020-05-17,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.8,5.0,61.0,8.0,28.5,11.0,29.0,,1023.0,0.3,14.7,9.5,4.0
Amsterdam,2020-05-18,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.8,8.0,69.0,9.5,23.6,16.0,43.0,,1021.8,0.5,15.0,7.5,3.0
Amsterdam,2020-05-19,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.9,11.0,75.0,11.0,24.3,20.0,43.0,,1021.7,0.5,16.1,6.0,3.0
Amsterdam,2020-05-20,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.1,11.0,72.0,8.5,24.4,15.0,38.0,,1022.8,0.3,17.7,5.3,2.3
Amsterdam,2020-05-21,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.4,11.5,62.0,7.6,27.8,14.0,38.0,,1020.5,0.4,21.0,5.4,2.6
Amsterdam,2020-05-22,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.2,12.5,67.0,8.9,27.5,22.0,49.0,,1015.6,0.4,18.8,14.0,6.0
Amsterdam,2020-05-23,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.5,8.0,70.4,3.6,27.6,25.0,47.0,,1020.3,0.3,14.8,16.5,7.2
Amsterdam,2020-05-24,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.6,10.5,80.7,3.4,24.3,17.0,35.0,,1026.4,0.2,13.8,12.5,5.5
Amsterdam,2020-05-25,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.8,10.5,76.2,6.3,22.4,14.0,30.0,,1033.5,0.3,16.1,7.0,2.7
Amsterdam,2020-05-26,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.1,10.0,64.5,11.5,21.2,16.0,36.0,,1034.6,0.3,16.9,6.0,2.3
Amsterdam,2020-05-27,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.6,9.5,68.3,5.4,25.0,14.0,33.0,,1034.2,0.2,16.1,9.0,3.7
Amsterdam,2020-05-28,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.5,6.5,65.6,3.0,26.0,12.0,23.0,,1034.5,0.3,14.7,10.3,4.4
Amsterdam,2020-05-29,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.6,8.0,72.0,4.0,25.6,16.0,29.0,,1029.4,0.3,15.3,9.0,3.4
Amsterdam,2020-05-30,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.7,7.0,59.5,4.4,31.3,14.0,28.0,,1024.3,0.3,18.0,9.0,4.1
Amsterdam,2020-05-31,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.4,7.0,60.0,3.1,30.0,12.0,21.0,,1023.1,0.2,17.7,11.9,4.7
Amsterdam,2020-06-01,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.7,8.5,59.0,4.1,25.9,12.0,25.0,,1022.6,0.4,19.1,7.7,3.0
Amsterdam,2020-06-02,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.4,11.5,64.7,11.4,24.9,20.0,40.0,,1017.0,0.7,19.4,6.0,2.0
Amsterdam,2020-06-03,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.1,11.5,77.5,10.0,25.8,20.0,47.0,,1005.2,0.4,16.6,8.0,3.3
Amsterdam,2020-06-04,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.5,10.0,85.1,5.5,29.0,12.0,22.0,,997.8,0.1,13.3,9.0,3.6
Amsterdam,2020-06-05,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.5,6.0,84.0,6.2,21.6,8.0,13.0,,993.9,0.2,10.0,10.7,4.5
Amsterdam,2020-06-06,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.3,5.0,74.0,4.6,22.9,10.0,18.0,,996.5,0.1,11.1,15.4,6.5
Amsterdam,2020-06-07,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.6,9.0,86.8,2.9,23.0,8.0,14.0,,1006.0,0.2,12.5,12.0,5.2
Amsterdam,2020-06-08,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.7,9.5,78.5,5.0,22.6,9.0,15.0,,1013.7,0.1,13.8,6.5,2.5
Amsterdam,2020-06-09,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.4,7.0,70.0,5.2,23.2,14.0,22.0,,1019.0,0.4,12.7,6.0,2.5
Amsterdam,2020-06-10,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.7,9.0,75.0,7.5,23.0,14.0,30.0,,1016.5,0.2,15.7,5.6,2.3
Amsterdam,2020-06-11,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.9,13.0,87.0,6.2,22.1,12.0,34.0,,1011.4,0.2,15.0,7.0,3.0
Amsterdam,2020-06-12,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.3,14.5,84.7,6.5,22.2,15.0,45.0,,1007.3,0.2,18.3,7.5,3.0
Amsterdam,2020-06-13,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.2,15.0,79.5,5.9,31.4,9.0,25.0,,1010.0,0.2,20.0,6.0,2.5
Amsterdam,2020-06-14,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.4,16.0,86.5,8.6,24.0,24.0,70.0,,1013.4,0.2,18.3,5.0,2.0
Amsterdam,2020-06-15,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.0,13.0,74.0,11.0,23.4,12.0,33.0,,1015.6,0.3,18.8,5.8,2.2
Amsterdam,2020-06-16,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.7,15.0,81.0,14.5,20.8,17.0,48.0,,1014.8,0.3,18.7,3.0,1.5
Amsterdam,2020-06-17,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.9,14.5,77.7,5.3,29.6,12.0,28.0,,1012.1,0.2,19.4,7.3,3.0
Amsterdam,2020-06-18,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.2,14.0,89.0,7.7,28.8,9.0,26.0,,1009.9,0.2,17.2,7.0,2.6
Amsterdam,2020-06-19,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.5,13.0,71.6,8.6,24.4,12.0,39.0,,1014.4,0.3,18.8,8.2,3.5
Amsterdam,2020-06-20,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.8,11.0,71.0,5.2,22.7,12.0,24.0,,1019.9,0.3,17.9,6.5,2.7
Amsterdam,2020-06-21,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.1,12.0,72.5,5.7,22.4,12.0,28.0,,1018.1,0.4,18.8,9.7,4.6
Amsterdam,2020-06-22,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.8,11.0,65.0,6.7,19.7,16.0,32.0,,1024.2,0.3,18.7,6.9,2.5
Amsterdam,2020-06-23,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.4,11.5,59.0,11.7,27.8,19.0,40.0,,1024.7,0.7,20.4,5.7,2.5
Amsterdam,2020-06-24,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.2,13.5,54.0,7.0,38.0,19.0,46.0,,1022.3,0.6,23.8,7.0,3.3
Amsterdam,2020-06-25,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.0,13.5,56.0,5.8,34.9,17.0,41.0,,1018.7,0.5,24.5,8.5,3.6
Amsterdam,2020-06-26,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.4,15.5,61.5,8.2,37.4,18.0,48.0,,1010.5,0.4,24.4,7.5,3.2
Amsterdam,2020-06-27,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,3.3,17.5,86.7,7.0,24.4,16.0,50.0,,1007.9,0.2,19.5,9.0,4.0
Amsterdam,2020-06-28,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.5,10.0,66.5,2.8,25.8,13.0,23.0,,1010.1,0.3,17.7,16.5,7.0
Amsterdam,2020-06-29,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.5,9.0,71.0,4.8,23.9,17.0,26.0,,1009.0,0.1,16.1,16.2,7.0
Amsterdam,2020-06-30,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.6,11.5,81.9,5.1,19.5,12.0,23.0,,1006.7,0.1,15.8,14.0,6.0
Amsterdam,2020-07-01,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.7,13.0,82.0,5.5,12.8,10.0,20.0,,1005.1,0.2,17.6,12.0,5.0
Amsterdam,2020-07-02,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.8,13.0,78.5,6.7,17.5,13.0,26.0,,1009.2,0.2,17.7,11.5,5.0
Amsterdam,2020-07-03,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.7,12.5,75.0,5.1,21.7,13.0,25.0,,1014.4,0.1,17.2,14.9,6.1
Amsterdam,2020-07-04,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.6,16.0,92.5,4.1,15.7,9.0,19.0,,1011.1,0.1,16.6,16.3,7.0
Amsterdam,2020-07-05,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.4,15.0,85.1,2.9,11.4,12.0,26.0,,1008.2,0.2,17.2,19.9,8.7
Amsterdam,2020-07-06,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.3,9.0,73.0,3.0,20.6,13.0,25.0,,1014.5,0.2,15.5,17.0,7.2
Amsterdam,2020-07-07,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.6,10.0,84.5,7.5,18.3,11.0,23.0,,1019.0,0.3,14.4,8.0,3.5
Amsterdam,2020-07-08,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,13.0,94.7,8.1,15.6,7.0,18.0,,1014.8,0.1,14.4,3.6,1.8
Amsterdam,2020-07-09,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.9,16.0,96.0,7.1,6.9,8.0,16.0,,1011.0,0.1,16.6,9.0,4.3
Amsterdam,2020-07-10,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.4,10.5,88.5,5.5,14.9,7.0,14.0,,1012.8,0.1,15.5,8.0,3.0
Amsterdam,2020-07-11,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.7,10.0,76.0,6.4,20.0,9.0,20.0,,1023.5,0.2,16.0,7.6,3.0
Amsterdam,2020-07-12,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.4,9.5,69.8,4.8,20.8,8.0,17.0,,1027.7,0.1,17.1,5.6,2.0
Amsterdam,2020-07-13,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.7,9.5,59.0,9.0,25.6,9.0,25.0,,1023.8,0.3,19.4,6.5,2.5
Amsterdam,2020-07-14,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.8,13.5,84.3,9.2,18.0,10.0,24.0,,1014.5,0.1,17.0,5.0,2.0
Amsterdam,2020-07-15,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.6,10.5,73.4,6.0,20.8,9.0,20.0,,1014.0,0.2,17.2,6.7,2.7
Amsterdam,2020-07-16,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.7,14.0,84.2,5.9,17.3,9.0,23.0,,1016.3,0.1,16.6,6.0,2.5
Amsterdam,2020-07-17,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.8,14.0,79.9,7.7,14.0,12.0,28.0,,1020.0,0.2,18.8,4.0,1.8
Amsterdam,2020-07-18,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.7,15.5,79.7,12.3,20.0,19.0,53.0,,1018.0,0.3,19.4,6.5,2.7
Amsterdam,2020-07-19,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,14.0,85.0,8.5,14.2,15.0,40.0,,1015.9,0.1,17.5,7.5,3.0
Amsterdam,2020-07-20,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.3,10.0,69.8,4.4,19.8,11.0,22.0,,1020.5,0.2,16.6,6.5,2.8
Amsterdam,2020-07-21,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.5,9.0,65.2,5.5,19.5,9.0,20.0,,1023.9,0.2,16.5,7.0,2.5
Amsterdam,2020-07-22,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.4,9.0,64.0,7.0,17.5,9.0,15.0,,1023.7,0.1,16.9,4.5,2.0
Amsterdam,2020-07-23,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.9,10.0,64.5,10.0,18.6,12.0,25.0,,1016.4,0.4,19.0,9.0,4.2
Amsterdam,2020-07-24,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.9,14.5,77.3,6.7,21.2,11.0,24.0,,1011.1,0.3,18.5,7.0,3.0
Amsterdam,2020-07-25,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.2,16.0,88.0,7.0,11.4,9.0,25.0,,1009.2,0.2,17.7,9.0,3.5
Amsterdam,2020-07-26,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.8,13.5,77.0,3.4,18.1,9.0,18.0,,1008.5,0.3,18.1,11.5,5.0
Amsterdam,2020-07-27,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,15.0,82.0,7.9,12.5,11.0,25.0,,1011.2,0.5,17.7,9.0,4.0
Amsterdam,2020-07-28,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.4,10.5,70.0,3.4,20.4,11.0,20.0,,1010.7,0.2,18.0,13.0,6.0
Amsterdam,2020-07-29,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.4,10.0,67.0,3.5,21.2,10.0,19.0,,1018.7,0.2,16.9,11.0,4.5
Amsterdam,2020-07-30,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,11.0,67.9,10.1,21.7,13.0,33.0,,1019.8,0.7,20.0,5.6,2.3
Amsterdam,2020-07-31,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.2,14.0,56.5,9.6,33.4,17.0,43.0,,1015.6,0.9,25.5,7.2,3.0
Amsterdam,2020-08-01,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.1,17.0,76.2,7.2,20.8,17.0,41.0,,1013.1,0.3,21.7,8.0,3.0
Amsterdam,2020-08-02,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.7,13.5,73.0,6.1,18.4,12.0,27.0,,1014.3,0.2,18.3,7.0,3.0
Amsterdam,2020-08-03,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.8,12.0,82.5,9.7,15.2,10.0,24.0,,1013.7,0.2,16.0,5.0,2.0
Amsterdam,2020-08-04,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.6,9.5,61.0,6.6,21.1,8.0,20.0,,1016.0,0.2,18.6,5.4,2.0
Amsterdam,2020-08-05,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.8,11.0,61.0,8.7,24.3,13.0,30.0,,1014.0,0.7,20.8,8.3,3.8
Amsterdam,2020-08-06,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.7,15.5,69.5,14.4,20.4,17.0,38.0,,1018.0,0.4,22.7,5.4,2.0
Amsterdam,2020-08-07,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.7,15.0,56.7,10.2,35.0,22.0,54.0,,1018.9,0.8,26.6,4.2,2.0
Amsterdam,2020-08-08,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,15.5,55.7,11.2,42.2,24.0,60.0,,1018.8,0.8,26.9,5.0,1.8
Amsterdam,2020-08-09,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.7,18.0,71.0,4.8,39.4,26.0,65.0,,1017.2,0.5,25.1,8.0,3.6
Amsterdam,2020-08-10,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.5,18.0,73.0,6.0,37.3,21.0,54.0,,1014.5,0.5,25.7,6.5,3.0
Amsterdam,2020-08-11,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.6,18.5,65.8,7.0,38.7,26.0,65.0,,1014.0,0.5,26.3,6.0,3.0
Amsterdam,2020-08-12,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,4.1,18.0,67.0,8.4,41.9,24.0,62.0,,1013.2,0.5,26.6,5.5,2.3
Amsterdam,2020-08-13,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,18.5,69.0,10.5,35.1,25.0,57.0,,1010.6,0.5,26.4,3.5,1.7
Amsterdam,2020-08-14,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,20.0,84.0,10.1,35.4,29.0,80.0,,1011.3,0.5,23.0,5.0,2.1
Amsterdam,2020-08-15,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.5,18.5,84.6,5.7,34.2,24.0,68.0,,1013.5,0.2,22.2,4.2,2.0
Amsterdam,2020-08-16,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.7,19.0,85.3,5.4,32.6,18.0,54.0,,1010.5,0.2,22.2,6.5,3.0
Amsterdam,2020-08-17,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.6,17.0,93.0,10.2,21.5,17.0,48.0,,1008.3,0.2,18.4,3.3,1.8
Amsterdam,2020-08-18,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,15.0,84.1,9.2,16.5,13.0,35.0,,1009.0,0.2,18.8,6.5,3.0
Amsterdam,2020-08-19,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,3.2,15.5,75.0,9.1,21.8,11.0,25.0,,1007.5,0.3,22.4,6.6,3.0
Amsterdam,2020-08-20,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,3.4,18.5,83.0,8.0,18.9,9.0,18.0,,1004.9,0.4,23.2,8.6,4.0
Amsterdam,2020-08-21,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,3.1,16.0,66.0,7.8,22.5,16.0,36.0,,1005.4,0.4,23.8,13.8,6.0
Amsterdam,2020-08-22,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.8,14.5,78.0,4.4,23.1,19.0,35.0,,1011.6,0.1,19.4,14.7,6.0
Amsterdam,2020-08-23,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.6,14.0,80.5,3.0,22.0,12.0,27.0,,1013.0,0.1,18.0,10.0,4.2
Amsterdam,2020-08-24,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.7,12.5,78.0,5.2,19.9,10.0,23.0,,1013.4,0.1,17.2,9.0,4.3
Amsterdam,2020-08-25,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,3.1,14.0,89.5,9.0,13.6,12.0,31.0,,1007.1,0.3,16.6,11.2,5.4
Amsterdam,2020-08-26,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.6,13.5,85.4,2.6,22.1,13.0,26.0,,1003.7,0.1,16.8,23.1,10.2
Amsterdam,2020-08-27,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,3.4,13.5,86.2,11.2,16.0,18.0,37.0,,1014.8,0.2,16.4,5.5,2.5
Amsterdam,2020-08-28,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,3.1,13.5,88.6,7.6,17.8,9.0,24.0,,998.7,0.2,16.1,9.6,4.0
