iso_alpha_2,iso_alpha_3,country_name,date,stringency_index,government_response_index,containment_health_index
CZ,CZE,Czechia,2023-02-11,,,
CZ,CZE,Czechia,2023-02-12,,,
CZ,CZE,Czechia,2023-02-13,,,
CZ,CZE,Czechia,2023-02-14,,,
CZ,CZE,Czechia,2023-02-15,,,
CZ,CZE,Czechia,2023-02-16,,,
CZ,CZE,Czechia,2023-02-17,,,
CZ,CZE,Czechia,2023-02-18,,,
CZ,CZE,Czechia,2023-02-19,,,
CZ,CZE,Czechia,2023-02-20,,,
CZ,CZE,Czechia,2023-02-21,,,
CZ,CZE,Czechia,2023-02-22,,,
CZ,CZE,Czechia,2023-02-23,,,
CZ,CZE,Czechia,2023-02-24,,,
CZ,CZE,Czechia,2023-02-25,,,
CZ,CZE,Czechia,2023-02-26,,,
CZ,CZE,Czechia,2023-02-27,,,
CZ,CZE,Czechia,2023-02-28,,,
CZ,CZE,Czechia,2023-03-01,,,
CZ,CZE,Czechia,2023-03-02,,,
CZ,CZE,Czechia,2023-03-03,,,
CZ,CZE,Czechia,2023-03-04,,,
CZ,CZE,Czechia,2023-03-05,,,
CZ,CZE,Czechia,2023-03-06,,,
CZ,CZE,Czechia,2023-03-07,,,
CZ,CZE,Czechia,2023-03-08,,,
CZ,CZE,Czechia,2023-03-09,,,
CZ,CZE,Czechia,2023-03-10,,,
CZ,CZE,Czechia,2023-03-11,,,
CZ,CZE,Czechia,2023-03-12,,,
CZ,CZE,Czechia,2023-03-13,,,
CZ,CZE,Czechia,2023-03-14,,,
CZ,CZE,Czechia,2023-03-15,,,
CZ,CZE,Czechia,2023-03-16,,,
CZ,CZE,Czechia,2023-03-17,,,
CZ,CZE,Czechia,2023-03-18,,,
CZ,CZE,Czechia,2023-03-19,,,
CZ,CZE,Czechia,2023-03-20,,,
CZ,CZE,Czechia,2023-03-21,,,
CZ,CZE,Czechia,2023-03-22,,,
CZ,CZE,Czechia,2023-03-23,,,
CZ,CZE,Czechia,2023-03-24,,,
CZ,CZE,Czechia,2023-03-25,,,
CZ,CZE,Czechia,2023-03-26,,,
CZ,CZE,Czechia,2023-03-27,,,
CZ,CZE,Czechia,2023-03-28,,,
CZ,CZE,Czechia,2023-03-29,,,
CZ,CZE,Czechia,2023-03-30,,,
CZ,CZE,Czechia,2023-03-31,,,
CZ,CZE,Czechia,2023-04-01,,,
CZ,CZE,Czechia,2023-04-02,,,
CZ,CZE,Czechia,2023-04-03,,,
CZ,CZE,Czechia,2023-04-04,,,
CZ,CZE,Czechia,2023-04-05,,,
CZ,CZE,Czechia,2023-04-06,,,
CZ,CZE,Czechia,2023-04-07,,,
CZ,CZE,Czechia,2023-04-08,,,
CZ,CZE,Czechia,2023-04-09,,,
CZ,CZE,Czechia,2023-04-10,,,
CZ,CZE,Czechia,2023-04-11,,,
CZ,CZE,Czechia,2023-04-12,,,
CZ,CZE,Czechia,2023-04-13,,,
CZ,CZE,Czechia,2023-04-14,,,
CZ,CZE,Czechia,2023-04-15,,,
CZ,CZE,Czechia,2023-04-16,,,
CZ,CZE,Czechia,2023-04-17,,,
CZ,CZE,Czechia,2023-04-18,,,
CZ,CZE,Czechia,2023-04-19,,,
CZ,CZE,Czechia,2023-04-20,,,
CZ,CZE,Czechia,2023-04-21,,,
CZ,CZE,Czechia,2023-04-22,,,
CZ,CZE,Czechia,2023-04-23,,,
CZ,CZE,Czechia,2023-04-24,,,
CZ,CZE,Czechia,2023-04-25,,,
CZ,CZE,Czechia,2023-04-26,,,
CZ,CZE,Czechia,2023-04-27,,,
CZ,CZE,Czechia,2023-04-28,,,
CZ,CZE,Czechia,2023-04-29,,,
CZ,CZE,Czechia,2023-04-30,,,
CZ,CZE,Czechia,2023-05-01,,,
CZ,CZE,Czechia,2023-05-02,,,
CZ,CZE,Czechia,2023-05-03,,,
CZ,CZE,Czechia,2023-05-04,,,
CZ,CZE,Czechia,2023-05-05,,,
CZ,CZE,Czechia,2023-05-06,,,
CZ,CZE,Czechia,2023-05-07,,,
CZ,CZE,Czechia,2023-05-08,,,
CZ,CZE,Czechia,2023-05-09,,,
CZ,CZE,Czechia,2023-05-10,,,
CZ,CZE,Czechia,2023-05-11,,,
CZ,CZE,Czechia,2023-05-12,,,
CZ,CZE,Czechia,2023-05-13,,,
CZ,CZE,Czechia,2023-05-14,,,
CZ,CZE,Czechia,2023-05-15,,,
CZ,CZE,Czechia,2023-05-16,,,
CZ,CZE,Czechia,2023-05-17,,,
CZ,CZE,Czechia,2023-05-18,,,
CZ,CZE,Czechia,2023-05-19,,,
CZ,CZE,Czechia,2023-05-20,,,
CZ,CZE,Czechia,2023-05-21,,,
CZ,CZE,Czechia,2023-05-22,,,
CZ,CZE,Czechia,2023-05-23,,,
CZ,CZE,Czechia,2023-05-24,,,
CZ,CZE,Czechia,2023-05-25,,,
CZ,CZE,Czechia,2023-05-26,,,
CZ,CZE,Czechia,2023-05-27,,,
CZ,CZE,Czechia,2023-05-28,,,
CZ,CZE,Czechia,2023-05-29,,,
CZ,CZE,Czechia,2023-05-30,,,
CZ,CZE,Czechia,2023-05-31,,,
CZ,CZE,Czechia,2023-06-01,,,
CZ,CZE,Czechia,2023-06-02,,,
CZ,CZE,Czechia,2023-06-03,,,
CZ,CZE,Czechia,2023-06-04,,,
CZ,CZE,Czechia,2023-06-05,,,
CZ,CZE,Czechia,2023-06-06,,,
CZ,CZE,Czechia,2023-06-07,,,
CZ,CZE,Czechia,2023-06-08,,,
CZ,CZE,Czechia,2023-06-09,,,
CZ,CZE,Czechia,2023-06-10,,,
CZ,CZE,Czechia,2023-06-11,,,
CZ,CZE,Czechia,2023-06-12,,,
CZ,CZE,Czechia,2023-06-13,,,
CZ,CZE,Czechia,2023-06-14,,,
CZ,CZE,Czechia,2023-06-15,,,
CZ,CZE,Czechia,2023-06-16,,,
CZ,CZE,Czechia,2023-06-17,,,
CZ,CZE,Czechia,2023-06-18,,,
CZ,CZE,Czechia,2023-06-19,,,
CZ,CZE,Czechia,2023-06-20,,,
CZ,CZE,Czechia,2023-06-21,,,
CZ,CZE,Czechia,2023-06-22,,,
CZ,CZE,Czechia,2023-06-23,,,
CZ,CZE,Czechia,2023-06-24,,,
CZ,CZE,Czechia,2023-06-25,,,
CZ,CZE,Czechia,2023-06-26,,,
CZ,CZE,Czechia,2023-06-27,,,
CZ,CZE,Czechia,2023-06-28,,,
CZ,CZE,Czechia,2023-06-29,,,
CZ,CZE,Czechia,2023-06-30,,,
CZ,CZE,Czechia,2023-07-01,,,
CZ,CZE,Czechia,2023-07-02,,,
CZ,CZE,Czechia,2023-07-03,,,
CZ,CZE,Czechia,2023-07-04,,,
CZ,CZE,Czechia,2023-07-05,,,
CZ,CZE,Czechia,2023-07-06,,,
CZ,CZE,Czechia,2023-07-07,,,
CZ,CZE,Czechia,2023-07-08,,,
CZ,CZE,Czechia,2023-07-09,,,
CZ,CZE,Czechia,2023-07-10,,,
CZ,CZE,Czechia,2023-07-11,,,
CZ,CZE,Czechia,2023-07-12,,,
CZ,CZE,Czechia,2023-07-13,,,
CZ,CZE,Czechia,2023-07-14,,,
CZ,CZE,Czechia,2023-07-15,,,
CZ,CZE,Czechia,2023-07-16,,,
CZ,CZE,Czechia,2023-07-17,,,
CZ,CZE,Czechia,2023-07-18,,,
CZ,CZE,Czechia,2023-07-19,,,
CZ,CZE,Czechia,2023-07-20,,,
CZ,CZE,Czechia,2023-07-21,,,
CZ,CZE,Czechia,2023-07-22,,,
CZ,CZE,Czechia,2023-07-23,,,
CZ,CZE,Czechia,2023-07-24,,,
CZ,CZE,Czechia,2023-07-25,,,
CZ,CZE,Czechia,2023-07-26,,,
CZ,CZE,Czechia,2023-07-27,,,
CZ,CZE,Czechia,2023-07-28,,,
CZ,CZE,Czechia,2023-07-29,,,
CZ,CZE,Czechia,2023-07-30,,,
CZ,CZE,Czechia,2023-07-31,,,
CZ,CZE,Czechia,2023-08-01,,,
CZ,CZE,Czechia,2023-08-02,,,
CZ,CZE,Czechia,2023-08-03,,,
CZ,CZE,Czechia,2023-08-04,,,
CZ,CZE,Czechia,2023-08-05,,,
CZ,CZE,Czechia,2023-08-06,,,
CZ,CZE,Czechia,2023-08-07,,,
CZ,CZE,Czechia,2023-08-08,,,
CZ,CZE,Czechia,2023-08-09,,,
CZ,CZE,Czechia,2023-08-10,,,
CZ,CZE,Czechia,2023-08-11,,,
CZ,CZE,Czechia,2023-08-12,,,
CZ,CZE,Czechia,2023-08-13,,,
CZ,CZE,Czechia,2023-08-14,,,
CZ,CZE,Czechia,2023-08-15,,,
CZ,CZE,Czechia,2023-08-16,,,
CZ,CZE,Czechia,2023-08-17,,,
CZ,CZE,Czechia,2023-08-18,,,
CZ,CZE,Czechia,2023-08-19,,,
CZ,CZE,Czechia,2023-08-20,,,
CZ,CZE,Czechia,2023-08-21,,,
CZ,CZE,Czechia,2023-08-22,,,
CZ,CZE,Czechia,2023-08-23,,,
CZ,CZE,Czechia,2023-08-24,,,
CZ,CZE,Czechia,2023-08-25,,,
CZ,CZE,Czechia,2023-08-26,,,
CZ,CZE,Czechia,2023-08-27,,,
CZ,CZE,Czechia,2023-08-28,,,
CZ,CZE,Czechia,2023-08-29,,,
CZ,CZE,Czechia,2023-08-30,,,
CZ,CZE,Czechia,2023-08-31,,,
CZ,CZE,Czechia,2023-09-01,,,
CZ,CZE,Czechia,2023-09-02,,,
CZ,CZE,Czechia,2023-09-03,,,
CZ,CZE,Czechia,2023-09-04,,,
CZ,CZE,Czechia,2023-09-05,,,
CZ,CZE,Czechia,2023-09-06,,,
CZ,CZE,Czechia,2023-09-07,,,
CZ,CZE,Czechia,2023-09-08,,,
CZ,CZE,Czechia,2023-09-09,,,
CZ,CZE,Czechia,2023-09-10,,,
CZ,CZE,Czechia,2023-09-11,,,
CZ,CZE,Czechia,2023-09-12,,,
CZ,CZE,Czechia,2023-09-13,,,
CZ,CZE,Czechia,2023-09-14,,,
CZ,CZE,Czechia,2023-09-15,,,
CZ,CZE,Czechia,2023-09-16,,,
CZ,CZE,Czechia,2023-09-17,,,
CZ,CZE,Czechia,2023-09-18,,,
CZ,CZE,Czechia,2023-09-19,,,
CZ,CZE,Czechia,2023-09-20,,,
CZ,CZE,Czechia,2023-09-21,,,
CZ,CZE,Czechia,2023-09-22,,,
CZ,CZE,Czechia,2023-09-23,,,
CZ,CZE,Czechia,2023-09-24,,,
CZ,CZE,Czechia,2023-09-25,,,
CZ,CZE,Czechia,2023-09-26,,,
CZ,CZE,Czechia,2023-09-27,,,
CZ,CZE,Czechia,2023-09-28,,,
CZ,CZE,Czechia,2023-09-29,,,
CZ,CZE,Czechia,2023-09-30,,,
CZ,CZE,Czechia,2023-10-01,,,
CZ,CZE,Czechia,2023-10-02,,,
CZ,CZE,Czechia,2023-10-03,,,
CZ,CZE,Czechia,2023-10-04,,,
CZ,CZE,Czechia,2023-10-05,,,
CZ,CZE,Czechia,2023-10-06,,,
CZ,CZE,Czechia,2023-10-07,,,
CZ,CZE,Czechia,2023-10-08,,,
CZ,CZE,Czechia,2023-10-09,,,
CZ,CZE,Czechia,2023-10-10,,,
CZ,CZE,Czechia,2023-10-11,,,
CZ,CZE,Czechia,2023-10-12,,,
CZ,CZE,Czechia,2023-10-13,,,
CZ,CZE,Czechia,2023-10-14,,,
CZ,CZE,Czechia,2023-10-15,,,
CZ,CZE,Czechia,2023-10-16,,,
CZ,CZE,Czechia,2023-10-17,,,
CZ,CZE,Czechia,2023-10-18,,,
CZ,CZE,Czechia,2023-10-19,,,
CZ,CZE,Czechia,2023-10-20,,,
CZ,CZE,Czechia,2023-10-21,,,
CZ,CZE,Czechia,2023-10-22,,,
CZ,CZE,Czechia,2023-10-23,,,
CZ,CZE,Czechia,2023-10-24,,,
CZ,CZE,Czechia,2023-10-25,,,
CZ,CZE,Czechia,2023-10-26,,,
CZ,CZE,Czechia,2023-10-27,,,
CZ,CZE,Czechia,2023-10-28,,,
CZ,CZE,Czechia,2023-10-29,,,
CZ,CZE,Czechia,2023-10-30,,,
CZ,CZE,Czechia,2023-10-31,,,
CZ,CZE,Czechia,2023-11-01,,,
CZ,CZE,Czechia,2023-11-02,,,
CZ,CZE,Czechia,2023-11-03,,,
CZ,CZE,Czechia,2023-11-04,,,
CZ,CZE,Czechia,2023-11-05,,,
CZ,CZE,Czechia,2023-11-06,,,
CZ,CZE,Czechia,2023-11-07,,,
CZ,CZE,Czechia,2023-11-08,,,
CZ,CZE,Czechia,2023-11-09,,,
CZ,CZE,Czechia,2023-11-10,,,
CZ,CZE,Czechia,2023-11-11,,,
CZ,CZE,Czechia,2023-11-12,,,
CZ,CZE,Czechia,2023-11-13,,,
CZ,CZE,Czechia,2023-11-14,,,
CZ,CZE,Czechia,2023-11-15,,,
CZ,CZE,Czechia,2023-11-16,,,
CZ,CZE,Czechia,2023-11-17,,,
CZ,CZE,Czechia,2023-11-18,,,
CZ,CZE,Czechia,2023-11-19,,,
CZ,CZE,Czechia,2023-11-20,,,
CZ,CZE,Czechia,2023-11-21,,,
CZ,CZE,Czechia,2023-11-22,,,
CZ,CZE,Czechia,2023-11-23,,,
CZ,CZE,Czechia,2023-11-24,,,
CZ,CZE,Czechia,2023-11-25,,,
CZ,CZE,Czechia,2023-11-26,,,
CZ,CZE,Czechia,2023-11-27,,,
CZ,CZE,Czechia,2023-11-28,,,
CZ,CZE,Czechia,2023-11-29,,,
CZ,CZE,Czechia,2023-11-30,,,
CZ,CZE,Czechia,2023-12-01,,,
CZ,CZE,Czechia,2023-12-02,,,
CZ,CZE,Czechia,2023-12-03,,,
CZ,CZE,Czechia,2023-12-04,,,
CZ,CZE,Czechia,2023-12-05,,,
CZ,CZE,Czechia,2023-12-06,,,
CZ,CZE,Czechia,2023-12-07,,,
CZ,CZE,Czechia,2023-12-08,,,
CZ,CZE,Czechia,2023-12-09,,,
CZ,CZE,Czechia,2023-12-10,,,
CZ,CZE,Czechia,2023-12-11,,,
CZ,CZE,Czechia,2023-12-12,,,
CZ,CZE,Czechia,2023-12-13,,,
CZ,CZE,Czechia,2023-12-14,,,
CZ,CZE,Czechia,2023-12-15,,,
CZ,CZE,Czechia,2023-12-16,,,
CZ,CZE,Czechia,2023-12-17,,,
CZ,CZE,Czechia,2023-12-18,,,
CZ,CZE,Czechia,2023-12-19,,,
CZ,CZE,Czechia,2023-12-20,,,
CZ,CZE,Czechia,2023-12-21,,,
CZ,CZE,Czechia,2023-12-22,,,
CZ,CZE,Czechia,2023-12-23,,,
CZ,CZE,Czechia,2023-12-24,,,
CZ,CZE,Czechia,2023-12-25,,,
CZ,CZE,Czechia,2023-12-26,,,
CZ,CZE,Czechia,2023-12-27,,,
CZ,CZE,Czechia,2023-12-28,,,
CZ,CZE,Czechia,2023-12-29,,,
CZ,CZE,Czechia,2023-12-30,,,
CZ,CZE,Czechia,2023-12-31,,,
CZ,CZE,Czechia,2024-01-01,,,
CZ,CZE,Czechia,2024-01-02,,,
CZ,CZE,Czechia,2024-01-03,,,
CZ,CZE,Czechia,2024-01-04,,,
CZ,CZE,Czechia,2024-01-05,,,
CZ,CZE,Czechia,2024-01-06,,,
CZ,CZE,Czechia,2024-01-07,,,
CZ,CZE,Czechia,2024-01-08,,,
CZ,CZE,Czechia,2024-01-09,,,
CZ,CZE,Czechia,2024-01-10,,,
CZ,CZE,Czechia,2024-01-11,,,
CZ,CZE,Czechia,2024-01-12,,,
CZ,CZE,Czechia,2024-01-13,,,
CZ,CZE,Czechia,2024-01-14,,,
CZ,CZE,Czechia,2024-01-15,,,
CZ,CZE,Czechia,2024-01-16,,,
CZ,CZE,Czechia,2024-01-17,,,
CZ,CZE,Czechia,2024-01-18,,,
CZ,CZE,Czechia,2024-01-19,,,
CZ,CZE,Czechia,2024-01-20,,,
CZ,CZE,Czechia,2024-01-21,,,
CZ,CZE,Czechia,2024-01-22,,,
CZ,CZE,Czechia,2024-01-23,,,
CZ,CZE,Czechia,2024-01-24,,,
CZ,CZE,Czechia,2024-01-25,,,
CZ,CZE,Czechia,2024-01-26,,,
CZ,CZE,Czechia,2024-01-27,,,
CZ,CZE,Czechia,2024-01-28,,,
CZ,CZE,Czechia,2024-01-29,,,
CZ,CZE,Czechia,2024-01-30,,,
CZ,CZE,Czechia,2024-01-31,,,
CZ,CZE,Czechia,2024-02-01,,,
CZ,CZE,Czechia,2024-02-02,,,
CZ,CZE,Czechia,2024-02-03,,,
CZ,CZE,Czechia,2024-02-04,,,
CZ,CZE,Czechia,2024-02-05,,,
CZ,CZE,Czechia,2024-02-06,,,
CZ,CZE,Czechia,2024-02-07,,,
CZ,CZE,Czechia,2024-02-08,,,
CZ,CZE,Czechia,2024-02-09,,,
CZ,CZE,Czechia,2024-02-10,,,
CZ,CZE,Czechia,2024-02-11,,,
CZ,CZE,Czechia,2024-02-12,,,
CZ,CZE,Czechia,2024-02-13,,,
CZ,CZE,Czechia,2024-02-14,,,
CZ,CZE,Czechia,2024-02-15,,,
CZ,CZE,Czechia,2024-02-16,,,
CZ,CZE,Czechia,2024-02-17,,,
CZ,CZE,Czechia,2024-02-18,,,
CZ,CZE,Czechia,2024-02-19,,,
CZ,CZE,Czechia,2024-02-20,,,
CZ,CZE,Czechia,2024-02-21,,,
CZ,CZE,Czechia,2024-02-22,,,
CZ,CZE,Czechia,2024-02-23,,,
CZ,CZE,Czechia,2024-02-24,,,
CZ,CZE,Czechia,2024-02-25,,,
CZ,CZE,Czechia,2024-02-26,,,
CZ,CZE,Czechia,2024-02-27,,,
CZ,CZE,Czechia,2024-02-28,,,
CZ,CZE,Czechia,2024-02-29,,,
CZ,CZE,Czechia,2024-03-01,,,
CZ,CZE,Czechia,2024-03-02,,,
CZ,CZE,Czechia,2024-03-03,,,
CZ,CZE,Czechia,2024-03-04,,,
CZ,CZE,Czechia,2024-03-05,,,
CZ,CZE,Czechia,2024-03-06,,,
CZ,CZE,Czechia,2024-03-07,,,
CZ,CZE,Czechia,2024-03-08,,,
CZ,CZE,Czechia,2024-03-09,,,
CZ,CZE,Czechia,2024-03-10,,,
CZ,CZE,Czechia,2024-03-11,,,
CZ,CZE,Czechia,2024-03-12,,,
CZ,CZE,Czechia,2024-03-13,,,
CZ,CZE,Czechia,2024-03-14,,,
CZ,CZE,Czechia,2024-03-15,,,
CZ,CZE,Czechia,2024-03-16,,,
CZ,CZE,Czechia,2024-03-17,,,
CZ,CZE,Czechia,2024-03-18,,,
CZ,CZE,Czechia,2024-03-19,,,
CZ,CZE,Czechia,2024-03-20,,,
CZ,CZE,Czechia,2024-03-21,,,
CZ,CZE,Czechia,2024-03-22,,,
CZ,CZE,Czechia,2024-03-23,,,
CZ,CZE,Czechia,2024-03-24,,,
CZ,CZE,Czechia,2024-03-25,,,
CZ,CZE,Czechia,2024-03-26,,,
CZ,CZE,Czechia,2024-03-27,,,
CZ,CZE,Czechia,2024-03-28,,,
CZ,CZE,Czechia,2024-03-29,,,
CZ,CZE,Czechia,2024-03-30,,,
CZ,CZE,Czechia,2024-03-31,,,
CZ,CZE,Czechia,2024-04-01,,,
CZ,CZE,Czechia,2024-04-02,,,
CZ,CZE,Czechia,2024-04-03,,,
CZ,CZE,Czechia,2024-04-04,,,
CZ,CZE,Czechia,2024-04-05,,,
CZ,CZE,Czechia,2024-04-06,,,
CZ,CZE,Czechia,2024-04-07,,,
CZ,CZE,Czechia,2024-04-08,,,
CZ,CZE,Czechia,2024-04-09,,,
CZ,CZE,Czechia,2024-04-10,,,
CZ,CZE,Czechia,2024-04-11,,,
CZ,CZE,Czechia,2024-04-12,,,
CZ,CZE,Czechia,2024-04-13,,,
CZ,CZE,Czechia,2024-04-14,,,
CZ,CZE,Czechia,2024-04-15,,,
CZ,CZE,Czechia,2024-04-16,,,
CZ,CZE,Czechia,2024-04-17,,,
CZ,CZE,Czechia,2024-04-18,,,
CZ,CZE,Czechia,2024-04-19,,,
CZ,CZE,Czechia,2024-04-20,,,
CZ,CZE,Czechia,2024-04-21,,,
CZ,CZE,Czechia,2024-04-22,,,
CZ,CZE,Czechia,2024-04-23,,,
CZ,CZE,Czechia,2024-04-24,,,
CZ,CZE,Czechia,2024-04-25,,,
CZ,CZE,Czechia,2024-04-26,,,
CZ,CZE,Czechia,2024-04-27,,,
CZ,CZE,Czechia,2024-04-28,,,
CZ,CZE,Czechia,2024-04-29,,,
CZ,CZE,Czechia,2024-04-30,,,
CZ,CZE,Czechia,2024-05-01,,,
CZ,CZE,Czechia,2024-05-02,,,
CZ,CZE,Czechia,2024-05-03,,,
CZ,CZE,Czechia,2024-05-04,,,
CZ,CZE,Czechia,2024-05-05,,,
CZ,CZE,Czechia,2024-05-06,,,
CZ,CZE,Czechia,2024-05-07,,,
CZ,CZE,Czechia,2024-05-08,,,
CZ,CZE,Czechia,2024-05-09,,,
CZ,CZE,Czechia,2024-05-10,,,
CZ,CZE,Czechia,2024-05-11,,,
CZ,CZE,Czechia,2024-05-12,,,
CZ,CZE,Czechia,2024-05-13,,,
CZ,CZE,Czechia,2024-05-14,,,
CZ,CZE,Czechia,2024-05-15,,,
CZ,CZE,Czechia,2024-05-16,,,
CZ,CZE,Czechia,2024-05-17,,,
CZ,CZE,Czechia,2024-05-18,,,
CZ,CZE,Czechia,2024-05-19,,,
CZ,CZE,Czechia,2024-05-20,,,
CZ,CZE,Czechia,2024-05-21,,,
CZ,CZE,Czechia,2024-05-22,,,
CZ,CZE,Czechia,2024-05-23,,,
CZ,CZE,Czechia,2024-05-24,,,
CZ,CZE,Czechia,2024-05-25,,,
CZ,CZE,Czechia,2024-05-26,,,
CZ,CZE,Czechia,2024-05-27,,,
CZ,CZE,Czechia,2024-05-28,,,
CZ,CZE,Czechia,2024-05-29,,,
CZ,CZE,Czechia,2024-05-30,,,
CZ,CZE,Czechia,2024-05-31,,,
CZ,CZE,Czechia,2024-06-01,,,
CZ,CZE,Czechia,2024-06-02,,,
CZ,CZE,Czechia,2024-06-03,,,
CZ,CZE,Czechia,2024-06-04,,,
CZ,CZE,Czechia,2024-06-05,,,
CZ,CZE,Czechia,2024-06-06,,,
CZ,CZE,Czechia,2024-06-07,,,
CZ,CZE,Czechia,2024-06-08,,,
CZ,CZE,Czechia,2024-06-09,,,
CZ,CZE,Czechia,2024-06-10,,,
CZ,CZE,Czechia,2024-06-11,,,
CZ,CZE,Czechia,2024-06-12,,,
CZ,CZE,Czechia,2024-06-13,,,
CZ,CZE,Czechia,2024-06-14,,,
CZ,CZE,Czechia,2024-06-15,,,
CZ,CZE,Czechia,2024-06-16,,,
CZ,CZE,Czechia,2024-06-17,,,
CZ,CZE,Czechia,2024-06-18,,,
CZ,CZE,Czechia,2024-06-19,,,
CZ,CZE,Czechia,2024-06-20,,,
CZ,CZE,Czechia,2024-06-21,,,
CZ,CZE,Czechia,2024-06-22,,,
CZ,CZE,Czechia,2024-06-23,,,
CZ,CZE,Czechia,2024-06-24,,,
CZ,CZE,Czechia,2024-06-25,,,
CZ,CZE,Czechia,2024-06-26,,,
CZ,CZE,Czechia,2024-06-27,,,
CZ,CZE,Czechia,2024-06-28,,,
CZ,CZE,Czechia,2024-06-29,,,
CZ,CZE,Czechia,2024-06-30,,,
CZ,CZE,Czechia,2024-07-01,,,
CZ,CZE,Czechia,2024-07-02,,,
CZ,CZE,Czechia,2024-07-03,,,
CZ,CZE,Czechia,2024-07-04,,,
CZ,CZE,Czechia,2024-07-05,,,
CZ,CZE,Czechia,2024-07-06,,,
CZ,CZE,Czechia,2024-07-07,,,
CZ,CZE,Czechia,2024-07-08,,,
CZ,CZE,Czechia,2024-07-09,,,
CZ,CZE,Czechia,2024-07-10,,,
CZ,CZE,Czechia,2024-07-11,,,
CZ,CZE,Czechia,2024-07-12,,,
CZ,CZE,Czechia,2024-07-13,,,
CZ,CZE,Czechia,2024-07-14,,,
CZ,CZE,Czechia,2024-07-15,,,
CZ,CZE,Czechia,2024-07-16,,,
CZ,CZE,Czechia,2024-07-17,,,
CZ,CZE,Czechia,2024-07-18,,,
CZ,CZE,Czechia,2024-07-19,,,
CZ,CZE,Czechia,2024-07-20,,,
CZ,CZE,Czechia,2024-07-21,,,
CZ,CZE,Czechia,2024-07-22,,,
CZ,CZE,Czechia,2024-07-23,,,
CZ,CZE,Czechia,2024-07-24,,,
CZ,CZE,Czechia,2024-07-25,,,
CZ,CZE,Czechia,2024-07-26,,,
CZ,CZE,Czechia,2024-07-27,,,
CZ,CZE,Czechia,2024-07-28,,,
CZ,CZE,Czechia,2024-07-29,,,
CZ,CZE,Czechia,2024-07-30,,,
CZ,CZE,Czechia,2024-07-31,,,
CZ,CZE,Czechia,2024-08-01,,,
CZ,CZE,Czechia,2024-08-02,,,
CZ,CZE,Czechia,2024-08-03,,,
CZ,CZE,Czechia,2024-08-04,,,
CZ,CZE,Czechia,2024-08-05,,,
CZ,CZE,Czechia,2024-08-06,,,
CZ,CZE,Czechia,2024-08-07,,,
CZ,CZE,Czechia,2024-08-08,,,
CZ,CZE,Czechia,2024-08-09,,,
CZ,CZE,Czechia,2024-08-10,,,
CZ,CZE,Czechia,2024-08-11,,,
CZ,CZE,Czechia,2024-08-12,,,
CZ,CZE,Czechia,2024-08-13,,,
CZ,CZE,Czechia,2024-08-14,,,
CZ,CZE,Czechia,2024-08-15,,,
CZ,CZE,Czechia,2024-08-16,,,
CZ,CZE,Czechia,2024-08-17,,,
CZ,CZE,Czechia,2024-08-18,,,
CZ,CZE,Czechia,2024-08-19,,,
CZ,CZE,Czechia,2024-08-20,,,
CZ,CZE,Czechia,2024-08-21,,,
CZ,CZE,Czechia,2024-08-22,,,
CZ,CZE,Czechia,2024-08-23,,,
CZ,CZE,Czechia,2024-08-24,,,
CZ,CZE,Czechia,2024-08-25,,,
CZ,CZE,Czechia,2024-08-26,,,
CZ,CZE,Czechia,2024-08-27,,,
CZ,CZE,Czechia,2024-08-28,,,
CZ,CZE,Czechia,2024-08-29,,,
CZ,CZE,Czechia,2024-08-30,,,
CZ,CZE,Czechia,2024-08-31,,,
CZ,CZE,Czechia,2024-09-01,,,
CZ,CZE,Czechia,2024-09-02,,,
CZ,CZE,Czechia,2024-09-03,,,
CZ,CZE,Czechia,2024-09-04,,,
CZ,CZE,Czechia,2024-09-05,,,
CZ,CZE,Czechia,2024-09-06,,,
CZ,CZE,Czechia,2024-09-07,,,
CZ,CZE,Czechia,2024-09-08,,,
CZ,CZE,Czechia,2024-09-09,,,
CZ,CZE,Czechia,2024-09-10,,,
CZ,CZE,Czechia,2024-09-11,,,
CZ,CZE,Czechia,2024-09-12,,,
CZ,CZE,Czechia,2024-09-13,,,
CZ,CZE,Czechia,2024-09-14,,,
CZ,CZE,Czechia,2024-09-15,,,
CZ,CZE,Czechia,2024-09-16,,,
CZ,CZE,Czechia,2024-09-17,,,
CZ,CZE,Czechia,2024-09-18,,,
CZ,CZE,Czechia,2024-09-19,,,
CZ,CZE,Czechia,2024-09-20,,,
CZ,CZE,Czechia,2024-09-21,,,
CZ,CZE,Czechia,2024-09-22,,,
CZ,CZE,Czechia,2024-09-23,,,
CZ,CZE,Czechia,2024-09-24,,,
CZ,CZE,Czechia,2024-09-25,,,
CZ,CZE,Czechia,2024-09-26,,,
CZ,CZE,Czechia,2024-09-27,,,
CZ,CZE,Czechia,2024-09-28,,,
CZ,CZE,Czechia,2024-09-29,,,
CZ,CZE,Czechia,2024-09-30,,,
CZ,CZE,Czechia,2024-10-01,,,
CZ,CZE,Czechia,2024-10-02,,,
CZ,CZE,Czechia,2024-10-03,,,
CZ,CZE,Czechia,2024-10-04,,,
CZ,CZE,Czechia,2024-10-05,,,
CZ,CZE,Czechia,2024-10-06,,,
CZ,CZE,Czechia,2024-10-07,,,
CZ,CZE,Czechia,2024-10-08,,,
