id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
22e14074,2023-02-01,4702456.0,33590.0,,36591315.0,29618042.0,9265659.0,9168076.0,830.0,50.0,12.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-02,4703285.0,33592.0,,36597645.0,29618729.0,9265683.0,9168099.0,865.0,47.0,13.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-03,4704056.0,33596.0,,36604010.0,29619501.0,9265722.0,9168131.0,885.0,47.0,16.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-04,4704413.0,33605.0,,36607524.0,29619653.0,9265726.0,9168137.0,872.0,39.0,16.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-05,4704636.0,33614.0,,36610021.0,29619661.0,9265726.0,9168137.0,918.0,38.0,15.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-06,4706149.0,33621.0,,36617056.0,29620047.0,9265739.0,9168144.0,949.0,43.0,14.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-07,4707188.0,33624.0,,36624364.0,29620572.0,9265762.0,9168159.0,950.0,36.0,10.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-08,4708193.0,33630.0,,36630687.0,29621019.0,9265781.0,9168177.0,977.0,43.0,17.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-09,4709278.0,33636.0,,36637167.0,29621452.0,9265801.0,9168192.0,974.0,40.0,13.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-10,4710264.0,33644.0,,36643376.0,29621930.0,9265826.0,9168211.0,1011.0,41.0,12.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-11,4710713.0,33647.0,,36647358.0,29622040.0,9265829.0,9168217.0,1010.0,37.0,11.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-12,4711055.0,33654.0,,36649994.0,,,,1070.0,43.0,11.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-13,4713140.0,33659.0,,36657759.0,29622312.0,9265837.0,9168220.0,1164.0,48.0,12.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-14,4714647.0,33669.0,,36666156.0,29622648.0,9265848.0,9168244.0,1215.0,43.0,11.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-15,4716155.0,33676.0,,36673531.0,29622936.0,9265867.0,9168252.0,1231.0,36.0,11.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-16,4717650.0,33683.0,,36681113.0,29623511.0,9265892.0,9168266.0,1261.0,33.0,8.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-17,4719077.0,33692.0,,36688179.0,29623922.0,9265916.0,9168293.0,1295.0,40.0,10.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-18,4719672.0,33697.0,,36692467.0,29624009.0,9265921.0,9168294.0,1323.0,39.0,9.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-19,4720073.0,33708.0,,36695355.0,,,,1388.0,42.0,11.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-20,4722409.0,33720.0,,36702669.0,29624200.0,9265922.0,9168301.0,1483.0,47.0,14.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-21,4724151.0,33726.0,,36710818.0,29624422.0,9265937.0,9168319.0,1540.0,56.0,17.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-22,4725779.0,33732.0,,36717755.0,29624663.0,9265951.0,9168331.0,1589.0,60.0,21.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-23,4727346.0,33744.0,,36724669.0,29625025.0,9265960.0,9168348.0,1642.0,68.0,21.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-24,4728808.0,33751.0,,36730965.0,29625389.0,9265982.0,9168368.0,1613.0,68.0,21.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-25,4729434.0,33758.0,,36734825.0,29625468.0,9265984.0,9168372.0,1612.0,66.0,21.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-26,4729852.0,33768.0,,36737343.0,,,,1654.0,72.0,23.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-27,4732477.0,33775.0,,36745369.0,29625665.0,9265994.0,9168385.0,1728.0,75.0,19.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-02-28,4734346.0,33785.0,,36753419.0,29625879.0,9266006.0,9168398.0,1735.0,82.0,21.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-03-01,4736104.0,33797.0,,36760577.0,29626127.0,9266021.0,9168423.0,1761.0,75.0,18.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-03-02,4737896.0,33802.0,,36767373.0,29626429.0,9266041.0,9168433.0,1718.0,80.0,17.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-03-03,4739584.0,33808.0,,36774185.0,29626738.0,9266052.0,9168450.0,1730.0,82.0,15.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-03-04,4740253.0,33813.0,,36778127.0,29626794.0,9266052.0,9168451.0,1744.0,88.0,21.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-03-05,4740756.0,33823.0,,36780787.0,,,,1846.0,96.0,19.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-03-06,4743816.0,33830.0,,36789165.0,29626959.0,9266062.0,9168456.0,1953.0,100.0,25.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
22e14074,2023-03-07,4746102.0,33833.0,,36797907.0,29627153.0,9266068.0,9168464.0,1981.0,96.0,27.0,,,,,,,,,,,,,,,,,,,1,Belgium,,,50.8333,4.0,11433256.0,BEL,BE,56.0,EUR,,ChIJl5fz7WR9wUcR8g_mObTy60c,Belgium,BE,,BEL
